EARN_MDN_5YR,DEBT_ALL_STGP_ANY_MDN,DEBT_ALL_STGP_EVAL_MDN,DEBT_ALL_STGP_ANY_MDN10YRPAY,DEBT_ALL_STGP_EVAL_MDN10YRPAY,CIPCODE,CIPDESC,CREDLEV,CREDDESC,INSTNM,IPEDSCOUNT2,CONTROL,ROI_EARNINGS_TO_DEBT,DEBT_TO_INCOME_RATIO,MONTHLY_PAYMENT_PCT,PAYBACK_YEARS,CREDENTIAL_LEVEL_NAME,CIP_2DIGIT,MAJOR_FIELD,ROI_CATEGORY,AFFORDABILITY
53930.0,22418.0,18750.0,238.0,199.0,4301,Criminal Justice and Corrections.,3,Bachelor's Degree,University of Illinois Springfield,20.0,Public,2.40565616914979,0.41568700166883,5.2957537548674205,0.41568700166883,Bachelor Degree,43,Other,Average (2-3),Very Affordable (<10%)
106400.0,23000.0,20125.0,244.0,213.0,1107,Computer Science.,3,Bachelor's Degree,Kennesaw State University,240.0,Public,4.626086956521739,0.2161654135338346,2.7518796992481205,0.2161654135338346,Bachelor Degree,11,Computer Science,Good (3-5),Very Affordable (<10%)
52064.0,21160.0,20825.0,224.0,221.0,5004,Design and Applied Arts.,3,Bachelor's Degree,California State Polytechnic University-Pomona,113.0,Public,2.460491493383743,0.4064228641671789,5.162876459741856,0.4064228641671789,Bachelor Degree,50,Visual Arts,Average (2-3),Very Affordable (<10%)
102365.0,25250.0,24375.0,268.0,258.0,1435,Industrial Engineering.,3,Bachelor's Degree,University of Pittsburgh-Pittsburgh Campus,85.0,Public,4.054059405940594,0.2466663410345332,3.1416988228398384,0.2466663410345332,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
76596.0,12000.0,12000.0,127.0,127.0,4703,Heavy/Industrial Equipment Maintenance Technologies.,2,Associate's Degree,Dakota County Technical College,20.0,Public,6.383,0.1566661444461851,1.989660034466552,0.1566661444461851,Associate Degree,47,Other,Excellent (>5),Very Affordable (<10%)
32651.0,28313.0,28047.0,300.0,297.0,1603,"East Asian Languages, Literatures, and Linguistics.",3,Bachelor's Degree,University of North Carolina at Charlotte,36.0,Public,1.153215837247907,0.8671403632354292,11.025695997059817,0.8671403632354292,Bachelor Degree,16,Foreign Languages,Below Average (1-2),Affordable (10-15%)
49812.0,4750.0,4750.0,50.0,50.0,4902,Ground Transportation.,1,Undergraduate Certificate or Diploma,Hagerstown Community College,52.0,Public,10.486736842105262,0.0953585481410102,1.2045290291496025,0.0953585481410102,Undergraduate Certificate,49,Other,Excellent (>5),Very Affordable (<10%)
49495.0,13575.0,,144.0,,1101,"Computer and Information Sciences, General.",2,Associate's Degree,Passaic County Community College,39.0,Public,3.646040515653776,0.2742701282957874,3.491261743610466,0.2742701282957874,Associate Degree,11,Computer Science,Good (3-5),Very Affordable (<10%)
47205.0,27000.0,26750.0,286.0,284.0,4407,Social Work.,3,Bachelor's Degree,Eastern University,17.0,"Private, nonprofit",1.7483333333333333,0.5719733079122974,7.27041626946298,0.5719733079122974,Bachelor Degree,44,Other,Below Average (1-2),Very Affordable (<10%)
97098.0,25116.0,25000.0,266.0,265.0,1404,Architectural Engineering.,3,Bachelor's Degree,California Polytechnic State University-San Luis Obispo,42.0,Public,3.8659818442427136,0.2586665018846938,3.287400358400791,0.2586665018846938,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
64438.0,14187.0,7961.0,150.0,84.0,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,Jefferson Community and Technical College,471.0,Public,4.542045534644393,0.2201651199602718,2.7933827865545173,0.2201651199602718,Undergraduate Certificate,51,Health Professions,Good (3-5),Very Affordable (<10%)
40048.0,21500.0,21500.0,228.0,228.0,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,Mississippi State University,226.0,Public,1.8626976744186048,0.5368557730723132,6.831801837794646,0.5368557730723132,Bachelor Degree,13,Education,Below Average (1-2),Very Affordable (<10%)
83441.0,23075.0,19500.0,245.0,207.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,Illinois State University,217.0,Public,3.616078006500542,0.276542706822785,3.523447705564411,0.276542706822785,Bachelor Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
45742.0,25219.0,25438.0,267.0,270.0,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",3,Bachelor's Degree,University of Arizona,24.0,Public,1.813791189182759,0.5513313803506624,7.0045035197411565,0.5513313803506624,Bachelor Degree,50,Visual Arts,Below Average (1-2),Very Affordable (<10%)
51346.0,27000.0,21805.0,286.0,231.0,1310,Special Education and Teaching.,3,Bachelor's Degree,Minnesota State University-Mankato,44.0,Public,1.901703703703704,0.5258442721925759,6.684064970981186,0.5258442721925759,Bachelor Degree,13,Education,Below Average (1-2),Very Affordable (<10%)
48019.0,26875.0,25000.0,285.0,265.0,904,Journalism.,3,Bachelor's Degree,University of Memphis,47.0,Public,1.786753488372093,0.5596742955913284,7.122180803431974,0.5596742955913284,Bachelor Degree,90,Other,Below Average (1-2),Very Affordable (<10%)
71522.0,27000.0,27000.0,286.0,286.0,5199,"Health Professions and Related Clinical Sciences, Other.",3,Bachelor's Degree,Xavier University,32.0,"Private, nonprofit",2.6489629629629627,0.3775062218618047,4.7985235312211625,0.3775062218618047,Bachelor Degree,51,Health Professions,Average (2-3),Very Affordable (<10%)
50052.0,9200.0,7874.0,98.0,83.0,5202,"Business Administration, Management and Operations.",2,Associate's Degree,Holyoke Community College,98.0,Public,5.440434782608696,0.18380883880764,2.3495564612802684,0.18380883880764,Associate Degree,52,Business,Excellent (>5),Very Affordable (<10%)
38743.0,15250.0,15000.0,162.0,159.0,907,"Radio, Television, and Digital Communication.",3,Bachelor's Degree,Cedarville University,17.0,"Private, nonprofit",2.5405245901639346,0.3936194925534935,5.017680613272075,0.3936194925534935,Bachelor Degree,90,Other,Average (2-3),Very Affordable (<10%)
80725.0,27000.0,26974.0,286.0,286.0,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,Simmons University,24.0,"Private, nonprofit",2.9898148148148147,0.3344688758129452,4.25147104366677,0.3344688758129452,Bachelor Degree,31,Other,Average (2-3),Very Affordable (<10%)
82918.0,25638.0,22175.0,272.0,235.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,Northwestern State University of Louisiana,279.0,Public,3.234183633668773,0.3091970380375793,3.9364191128584873,0.3091970380375793,Bachelor Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
54241.0,23015.0,22616.0,244.0,240.0,5201,"Business/Commerce, General.",3,Bachelor's Degree,Pittsburg State University,50.0,Public,2.35676732565718,0.4243100237827473,5.398130565439428,0.4243100237827473,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
50655.0,23250.0,22753.0,246.0,241.0,1313,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor's Degree,Regent University,20.0,"Private, nonprofit",2.178709677419355,0.4589872668048564,5.827657684335208,0.4589872668048564,Bachelor Degree,13,Education,Average (2-3),Very Affordable (<10%)
38711.0,8115.0,8096.0,86.0,86.0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate's Degree,CUNY Kingsborough Community College,795.0,Public,4.77030191004313,0.2096303376301309,2.665908914778745,0.2096303376301309,Associate Degree,24,Other,Good (3-5),Very Affordable (<10%)
68764.0,25680.0,25000.0,272.0,265.0,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,St. Francis College,36.0,"Private, nonprofit",2.6777258566978195,0.3734512244779245,4.746669769065209,0.3734512244779245,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
100940.0,24028.0,21489.0,255.0,228.0,5299,"Business, Management, Marketing, and Related Support Services, Other.",3,Bachelor's Degree,The Pennsylvania State University,91.0,Public,4.200932245713334,0.23804240142659,3.031503863681395,0.23804240142659,Bachelor Degree,52,Business,Good (3-5),Very Affordable (<10%)
37646.0,22625.0,19401.0,240.0,206.0,5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,The University of Tennessee-Martin,23.0,Public,1.6639116022099447,0.6009934654412156,7.650215162301439,0.6009934654412156,Bachelor Degree,50,Visual Arts,Below Average (1-2),Very Affordable (<10%)
37981.0,9500.0,9500.0,101.0,101.0,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,Concorde Career College-Portland,117.0,"Private, for-profit",3.998,0.2501250625312656,3.191069218819936,0.2501250625312656,Undergraduate Certificate,51,Health Professions,Good (3-5),Very Affordable (<10%)
37279.0,9187.0,,97.0,,5107,Health and Medical Administrative Services.,2,Associate's Degree,Catawba Valley Community College,26.0,Public,4.057799063894634,0.2464390139220472,3.1224013519675955,0.2464390139220472,Associate Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
74053.0,26069.0,25000.0,276.0,265.0,2701,Mathematics.,3,Bachelor's Degree,University of Nebraska at Omaha,41.0,Public,2.8406536499290347,0.35203165300528,4.472472418403036,0.35203165300528,Bachelor Degree,27,Mathematics,Average (2-3),Very Affordable (<10%)
59675.0,26000.0,26000.0,276.0,276.0,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,The Pennsylvania State University,62.0,Public,2.295192307692308,0.4356933389191453,5.550062840385421,0.4356933389191453,Bachelor Degree,30,Other,Average (2-3),Very Affordable (<10%)
65308.0,26408.0,26816.0,280.0,284.0,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,Virginia Polytechnic Institute and State University,67.0,Public,2.473038473189942,0.4043608746248545,5.144852085502542,0.4043608746248545,Bachelor Degree,30,Other,Average (2-3),Very Affordable (<10%)
73881.0,15983.0,15983.0,169.0,169.0,1504,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,2,Associate's Degree,Kirkwood Community College,27.0,Public,4.622473878495902,0.2163343755498707,2.7449547244893813,0.2163343755498707,Associate Degree,15,Other,Good (3-5),Very Affordable (<10%)
61609.0,24770.0,20545.0,263.0,218.0,2601,"Biology, General.",3,Bachelor's Degree,Southern Connecticut State University,60.0,Public,2.487242632216391,0.4020516482981383,5.122628187440148,0.4020516482981383,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
55168.0,22056.0,19789.0,234.0,210.0,4201,"Psychology, General.",3,Bachelor's Degree,University at Albany,335.0,Public,2.5012694958287995,0.3997969837587007,5.089907192575407,0.3997969837587007,Bachelor Degree,42,Psychology,Average (2-3),Very Affordable (<10%)
45065.0,27000.0,26262.0,286.0,278.0,5009,Music.,3,Bachelor's Degree,SUNY College at Potsdam,39.0,Public,1.6690740740740742,0.5991345833795628,7.615666259846889,0.5991345833795628,Bachelor Degree,50,Visual Arts,Below Average (1-2),Very Affordable (<10%)
20933.0,15333.0,10670.0,163.0,113.0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,Z Hair Academy,96.0,"Private, for-profit",1.3652253309854565,0.7324798165575885,9.344097835952802,0.7324798165575885,Undergraduate Certificate,12,Other,Below Average (1-2),Very Affordable (<10%)
50256.0,26439.0,23638.0,280.0,251.0,901,Communication and Media Studies.,3,Bachelor's Degree,William Paterson University of New Jersey,148.0,Public,1.9008283217973447,0.5260864374403056,6.685768863419293,0.5260864374403056,Bachelor Degree,90,Other,Below Average (1-2),Very Affordable (<10%)
84115.0,21000.0,16875.0,223.0,179.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,Associate's Degree,Blinn College District,95.0,Public,4.00547619047619,0.2496582060274624,3.1813588539499498,0.2496582060274624,Associate Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
65560.0,26841.0,23250.0,285.0,246.0,2615,Neurobiology and Neurosciences.,3,Bachelor's Degree,University of New Hampshire at Manchester,17.0,Public,2.4425319473939124,0.4094112263575351,5.216595485051862,0.4094112263575351,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
40598.0,9200.0,8500.0,98.0,90.0,111,Plant Sciences.,3,Bachelor's Degree,University of Puerto Rico-Mayaguez,37.0,Public,4.412826086956522,0.2266121483816937,2.8966944184442585,0.2266121483816937,Bachelor Degree,11,Computer Science,Good (3-5),Very Affordable (<10%)
51028.0,27000.0,27000.0,286.0,286.0,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,Ripon College,11.0,"Private, nonprofit",1.889925925925926,0.5291212667555067,6.725719212981109,0.5291212667555067,Bachelor Degree,31,Other,Below Average (1-2),Very Affordable (<10%)
65410.0,23250.0,20000.0,246.0,212.0,2313,Rhetoric and Composition/Writing Studies.,3,Bachelor's Degree,George Mason University,23.0,Public,2.813333333333333,0.3554502369668246,4.513071395811038,0.3554502369668246,Bachelor Degree,23,English Language,Average (2-3),Very Affordable (<10%)
45806.0,24517.0,22500.0,260.0,239.0,1101,"Computer and Information Sciences, General.",2,Associate's Degree,Keiser University-Ft Lauderdale,175.0,"Private, nonprofit",1.868336256475099,0.5352355586604375,6.811334759638475,0.5352355586604375,Associate Degree,11,Computer Science,Below Average (1-2),Very Affordable (<10%)
44144.0,19487.0,17660.0,207.0,187.0,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,Western Washington University,64.0,Public,2.265305075178324,0.4414416455237405,5.627038782167452,0.4414416455237405,Bachelor Degree,31,Other,Average (2-3),Very Affordable (<10%)
53515.0,53949.0,48000.0,572.0,509.0,2200,Non-Professional General Legal Studies (Undergraduate).,3,Bachelor's Degree,Keiser University-Ft Lauderdale,21.0,"Private, nonprofit",0.991955365252368,1.008109875735775,12.826310380267216,1.008109875735775,Bachelor Degree,22,Other,Low ROI (<1),Affordable (10-15%)
48571.0,20125.0,18375.0,213.0,195.0,4511,Sociology.,3,Bachelor's Degree,University of Arizona,53.0,Public,2.4134658385093166,0.4143418912519816,5.262399374112124,0.4143418912519816,Bachelor Degree,45,Social Sciences,Average (2-3),Very Affordable (<10%)
57157.0,32882.0,27582.0,349.0,292.0,1109,Computer Systems Networking and Telecommunications.,2,Associate's Degree,DeVry University-Ohio,11.0,"Private, for-profit",1.7382458487926524,0.5752926150777683,7.327186521335969,0.5752926150777683,Associate Degree,11,Computer Science,Below Average (1-2),Very Affordable (<10%)
41614.0,21511.0,21511.0,228.0,228.0,1609,"Romance Languages, Literatures, and Linguistics.",3,Bachelor's Degree,Willamette University,15.0,"Private, nonprofit",1.934545116452048,0.5169173835728361,6.57471043398856,0.5169173835728361,Bachelor Degree,16,Foreign Languages,Below Average (1-2),Very Affordable (<10%)
106840.0,22500.0,21000.0,239.0,223.0,5203,Accounting and Related Services.,3,Bachelor's Degree,Yeshiva University,59.0,"Private, nonprofit",4.748444444444444,0.2105952826656683,2.6843878697117183,0.2105952826656683,Bachelor Degree,52,Business,Good (3-5),Very Affordable (<10%)
73339.0,28000.0,27000.0,297.0,286.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,Mount St. Joseph University,50.0,"Private, nonprofit",2.61925,0.381788679965639,4.8596244835626345,0.381788679965639,Bachelor Degree,51,Health Professions,Average (2-3),Very Affordable (<10%)
36206.0,9151.0,8975.0,97.0,95.0,5106,Dental Support Services and Allied Professions.,1,Undergraduate Certificate or Diploma,Carrington College-Citrus Heights,27.0,"Private, for-profit",3.956507485520708,0.2527481632878528,3.214936750814782,0.2527481632878528,Undergraduate Certificate,51,Health Professions,Good (3-5),Very Affordable (<10%)
